image_name,steering_angle
2025-06-21_16-45-40-265421.png,0
2025-06-21_16-45-40-311370.png,0
2025-06-21_16-45-40-353989.png,0
2025-06-21_16-45-40-393617.png,0
2025-06-21_16-45-40-434716.png,0
2025-06-21_16-45-40-483393.png,0
2025-06-21_16-45-40-565044.png,0
2025-06-21_16-45-40-612043.png,0
2025-06-21_16-45-40-654374.png,0
2025-06-21_16-45-40-694399.png,0
2025-06-21_16-45-40-736586.png,0
2025-06-21_16-45-40-783492.png,0
2025-06-21_16-45-40-865569.png,0
2025-06-21_16-45-40-917554.png,0
2025-06-21_16-45-40-956206.png,0
2025-06-21_16-45-40-995250.png,0
2025-06-21_16-45-41-036192.png,0
2025-06-21_16-45-41-084001.png,0
2025-06-21_16-45-41-168626.png,0
2025-06-21_16-45-41-213756.png,0
2025-06-21_16-45-41-256289.png,0
2025-06-21_16-45-41-296287.png,0
2025-06-21_16-45-41-340287.png,0
2025-06-21_16-45-41-386527.png,0
2025-06-21_16-45-41-475526.png,0
2025-06-21_16-45-41-522527.png,0
2025-06-21_16-45-41-566333.png,0
2025-06-21_16-45-41-604401.png,0
2025-06-21_16-45-41-646980.png,0
2025-06-21_16-45-41-693702.png,0
2025-06-21_16-45-41-781882.png,0
2025-06-21_16-45-41-824882.png,0
2025-06-21_16-45-41-870991.png,0
2025-06-21_16-45-41-909208.png,0
2025-06-21_16-45-41-954208.png,0
2025-06-21_16-45-41-999208.png,0
2025-06-21_16-45-42-083209.png,0
2025-06-21_16-45-42-130210.png,0
2025-06-21_16-45-42-177369.png,0
2025-06-21_16-45-42-213828.png,0
2025-06-21_16-45-42-256025.png,0
2025-06-21_16-45-42-303791.png,0
2025-06-21_16-45-42-388805.png,0
2025-06-21_16-45-42-433810.png,0
2025-06-21_16-45-42-475998.png,0
2025-06-21_16-45-42-515013.png,0
2025-06-21_16-45-42-558944.png,0
2025-06-21_16-45-42-604785.png,0
2025-06-21_16-45-42-688138.png,0
2025-06-21_16-45-42-733139.png,0
2025-06-21_16-45-42-774866.png,0
2025-06-21_16-45-42-815664.png,0
2025-06-21_16-45-42-857746.png,0
2025-06-21_16-45-42-905386.png,0
2025-06-21_16-45-42-994009.png,0
2025-06-21_16-45-43-038037.png,0
2025-06-21_16-45-43-081052.png,0
2025-06-21_16-45-43-119102.png,0
2025-06-21_16-45-43-161832.png,0
2025-06-21_16-45-43-209536.png,0
2025-06-21_16-45-43-293532.png,0
2025-06-21_16-45-43-340534.png,0
2025-06-21_16-45-43-382687.png,0
2025-06-21_16-45-43-421920.png,0
2025-06-21_16-45-43-462939.png,0
2025-06-21_16-45-43-509358.png,0
2025-06-21_16-45-43-583233.png,0
2025-06-21_16-45-43-644235.png,0
2025-06-21_16-45-43-689256.png,0
2025-06-21_16-45-43-729778.png,0
2025-06-21_16-45-43-771453.png,0
2025-06-21_16-45-43-819452.png,0
2025-06-21_16-45-43-899100.png,0
2025-06-21_16-45-43-966464.png,0
2025-06-21_16-45-44-012461.png,0
2025-06-21_16-45-44-054206.png,0
2025-06-21_16-45-44-096350.png,0
2025-06-21_16-45-44-143713.png,0
2025-06-21_16-45-44-227208.png,0
2025-06-21_16-45-44-274208.png,0
2025-06-21_16-45-44-314477.png,0
2025-06-21_16-45-44-356490.png,0
2025-06-21_16-45-44-399489.png,0
2025-06-21_16-45-44-447490.png,0
2025-06-21_16-45-44-538489.png,0
2025-06-21_16-45-44-583233.png,0
2025-06-21_16-45-44-625007.png,0
2025-06-21_16-45-44-663521.png,0
2025-06-21_16-45-44-704539.png,0
2025-06-21_16-45-44-751506.png,0
2025-06-21_16-45-44-847506.png,0
2025-06-21_16-45-44-893505.png,0
2025-06-21_16-45-44-936506.png,0
2025-06-21_16-45-44-977508.png,0
